StudentID,StudyHoursPerDay,AttendancePercentage,SleepHours,SocialMediaHours,PreviousExamScore,ParticipationInActivities,InternetUsageHours,FinalExamScore
230,5.41797038198084,70.46670031575215,5.799514669041908,1.3341678284890217,51.396168187453654,1,9.313582562890986,85.58230609186025
231,6.563679124791539,94.70496018395673,8.45915919238962,3.1153474246812305,82.10429643263544,0,8.393241274985717,99.80357559329619
232,4.518459651736345,61.49773029455431,4.2888570158701205,3.6465160985739153,73.38787824092933,1,4.186581061195847,74.80029753496537
233,5.038327192384513,60.655235201254165,9.417369971151924,1.4721138849972664,61.51729491721548,0,6.9023869059465355,76.69988892867092
234,4.447623856732047,51.55670414422557,9.113583246347089,0.34639295535070325,94.68035140471784,1,5.835481063012343,99.93103292887393
235,2.3667009145863114,82.58334126879424,8.00682809935844,2.346197214764392,41.256047069603994,0,7.094118371343075,67.1328838640241
236,6.057164806830537,68.42631718618806,7.559329420644306,1.4052202255580049,58.94638907496976,1,7.1440403721648345,90.81108488474764
237,2.9654065370859906,93.21791249198185,9.353814988837915,1.3173235393788116,43.412883866658795,0,6.658606135539936,78.57450326231121
238,1.1702117650201769,73.66049533457786,5.1119810771722864,5.759176816280732,85.99163897329763,0,3.3949123168357773,66.7222454229677
239,5.518306071350175,98.40967139573608,4.473814973144972,3.6978029155543446,82.12644724682755,1,1.351057786865363,98.10907067842764
240,2.239774755849343,59.27627578515606,5.437061019457229,3.3412706590325754,59.88113312417902,1,5.10010103791098,58.057531028370555
241,7.5832100904704,93.43115839778054,8.767469672201141,2.4946506211399315,80.53977413242438,0,9.018764962216334,100.0
242,7.677500039018112,88.82984263958708,4.2080216003589,2.5736660005808654,63.756233571756994,1,6.125475326667183,95.27448356918354
243,7.40405073154314,88.5460922322026,7.496841010500938,3.2454300230284847,85.37522748534606,1,8.491519375317171,100.0
244,3.591110901788111,92.23916140584438,9.972625097147858,4.178578842216643,67.25101976420237,1,9.924619086651052,100.0
245,1.108196315702072,88.05119954714993,9.134176563025235,4.212876577090976,64.73678366989994,0,2.4725458372444864,68.9543425545711
246,7.498229938114077,81.31101608157077,7.128674134261537,1.0301634462326974,96.08379492929805,0,7.225998752277841,100.0
247,3.9972890382212003,56.56224388411938,4.381845455719854,3.000676512459762,55.05274599344202,1,7.068642163300222,62.265776833248864
248,7.766583733305687,51.6263089745626,8.98824108631426,2.471748570204612,47.22684039979393,1,9.819599026224505,87.09715023431268
249,7.74533983962477,96.04239239078434,7.593871049063264,5.223161797616305,75.07258679556749,0,9.870406605575203,100.0
250,6.971066188271521,80.8325157260369,4.689597982357401,3.7885135273102586,98.15930873705074,1,7.1801075055171655,100.0
251,3.0611422444870997,89.82686454880881,4.563143708940137,3.1950243984958906,62.6703528236312,0,3.1925331278397486,87.72153216201792
252,3.6956841002134766,74.0761175756275,9.457760916619554,0.6923678530735042,43.72220581772689,1,8.187002543175392,68.49648236503063
253,6.9579567006179985,55.86540944811972,8.01520157762847,3.6338273359404685,60.358316038574046,1,1.963262207899343,91.39394775316325
254,3.2184540360939438,56.259289610127524,8.975720795900532,0.7032234340814005,70.3558992591735,1,8.026293737544659,82.0405062348186
255,2.1864492268026474,84.27826436144858,9.273873401693603,2.0232394533945124,49.71538039793282,0,9.191765117302268,71.46777829346314
256,4.897608837208451,71.51529474497313,7.430634112289933,0.8570517888859912,79.48613308338952,0,4.4455005529159175,91.264920214002
257,7.553083419125467,60.02623633501683,7.104678110530248,4.1524418821462135,99.86496334061204,0,6.675717654847724,100.0
258,5.872208576724811,74.57972733707184,6.582564461925941,1.2375126830169156,67.10436855888663,0,4.871284588871436,99.14642085980788
259,4.990428190625555,53.21044685375671,5.901679526746715,2.351156239128156,61.283713403812754,1,4.939885494893156,82.05481485040633
260,1.6802354563953799,79.09857009571994,6.607575765152271,5.374048665712672,64.042250010068,1,3.7933380019730807,70.7416962838539
261,5.305050586894188,63.449670221754886,8.643277934380938,1.2258983003938217,46.908770703712065,0,7.859166584052922,85.9122759465654
262,7.930376950729843,89.87795503185941,7.61154058609079,3.046830383752675,92.99641608557343,1,9.425589077498547,100.0
263,1.9805881066556683,65.51809794617868,9.355139739729076,2.5156299669961317,64.88953933128111,1,9.46675773311015,71.30586034842617
264,4.628307566546157,72.76100745409006,6.660280086275126,0.1087442462743784,63.236464685490475,0,2.5730315638744043,74.22736998732212
265,7.141611503495688,50.58102699540503,7.642537472312524,4.756548681436877,79.58141637582847,1,8.872692846909095,91.18464152237179
266,6.185380324279431,53.62234438972794,7.787845318551932,0.41427543788759835,66.52200525586741,1,7.6368829728440994,92.85199735576604
267,5.879110186966876,69.62467782033424,7.550182973837953,2.8455301258617216,78.89400812847077,0,3.2755366062126035,95.19721180674816
268,5.917388587909765,73.99694173585618,8.215802638513098,3.3640697696336996,43.68677740784725,1,1.605561516293631,82.84423575419459
269,3.516438058538286,80.00102740596519,5.424600810248838,3.770558739687522,88.82340062333364,1,3.4119754019594017,83.6158401232455
270,3.0551429098514538,64.58312893546517,7.074182665274744,4.1317897758472535,96.43023717276415,1,9.20987413103373,94.77708328627615
271,6.665528088349595,84.74909430632712,4.625348816850086,1.5196343011362905,78.92592316956316,0,6.6986080740619505,99.71918600326883
272,6.670793762754265,93.00611985946023,6.3070679658688755,0.05987265995069624,97.27395573152864,0,7.489491948080847,100.0
273,7.069506230060726,88.99254944466749,6.926002411727587,4.340661974129472,49.0859388621978,1,3.314371159981863,80.39596015905275
274,7.392683867895299,51.980941267417855,7.913345557272835,3.2139395960854715,68.64497136882122,1,7.474493400173382,95.05073955062358
275,4.579396792026564,74.02534736289145,9.703186315517222,5.016706219243493,76.10840403672684,1,1.2530935565013137,87.52188049791867
276,4.510614062810397,55.246508920908745,7.6039063992901355,4.928330177404166,74.9041988452712,0,4.377892111957124,77.89720961986703
277,6.588066252767426,62.10225079312637,8.461563497059359,5.0599570067272985,64.08770674534259,0,6.640780136880981,89.03180959888859
278,5.549747515444356,99.33312966335733,7.037596356971217,2.910567959877241,60.28506456197569,0,2.3148690898718822,92.3062700471786
279,5.913768140803923,57.12477714507566,7.804624188257987,2.001770375021194,47.609441353025126,1,8.407032170022411,75.94611929833856
280,6.570548686052708,74.9444076725678,4.42559329680264,4.74934921554822,63.50454703373669,1,3.1152816893072677,85.27631911405454
281,7.230037392722964,80.90778671590596,5.526349485051082,2.7077646781755296,49.759648906329105,1,6.8705300153660165,80.40568541544883
282,3.365966097960751,85.12324852720519,6.171118559230832,1.100653178420607,84.0619405895331,1,4.646774283177967,100.0
283,3.629080668479608,77.98243417434571,6.834960130039081,5.129844117368846,52.529856129675395,1,6.364392359298825,72.12471497760349
284,1.657873578886083,50.48854237095918,4.273892473014302,5.295359260634084,43.51391831707203,0,1.967054973660173,49.73251196172222
285,5.047960986973218,66.3230654121996,4.840144585319906,2.7978585368410207,73.14196826903407,1,1.1522151992944658,82.51059063596784
286,1.2515959165771946,75.88558216923558,5.660885846747835,0.4541983638587248,75.7137839631641,1,9.186079846422711,76.65154450433617
287,4.259186126927221,54.39332495724167,9.829196145406303,2.3269565395015874,92.31478367683033,1,3.426670078904645,94.85915738166753
288,4.798512442953037,67.53134656045904,5.988082042618305,4.821225956775621,74.61889674506091,0,8.37709302502413,85.88809692101887
289,3.005788764897991,51.66015543956833,6.892246348672495,5.410644171277372,60.72885122340674,1,9.994152704249801,63.00699795695239
290,5.135832823983075,53.928924857751035,5.176586276430358,1.220836454985575,88.18071289157923,0,2.9028813219902005,92.55726023150545
291,1.213501749573346,69.8461638100798,7.664680426454609,0.40184167215162914,72.41673359124526,0,3.3865366706502003,74.83055929327527
292,1.261437321244501,56.63578770215302,5.684099293095846,5.264102718797032,44.7568170778715,0,6.9657380887119915,38.0071221430977
293,6.758203924617607,78.3770424130779,5.241955470630561,2.3364296338732515,73.9510336187948,0,9.689037711405591,91.64914138331011
294,3.52133448987884,84.47324845686329,7.099435770675875,3.25056578560538,94.48111272529974,0,9.242329133716694,90.09535065035367
295,1.8894235885631936,90.02933495545415,4.033034794962525,5.808394872304554,63.778757529893234,1,5.525879680590264,68.97886450571553
296,4.655702820383631,60.007512212240506,4.045984195895352,0.3993883674853371,57.779548113988,1,8.155992542740522,70.05568616439092
297,6.389954871690276,58.37412911295349,5.314412854611147,3.8899080447125733,48.608167421081205,0,2.2217126778991094,76.79998107691428
298,2.5107471924779023,55.228392016720015,4.220328175004926,0.44463253544920245,49.08673131612144,0,9.79694365783611,58.47320027805925
299,5.360233330733002,81.82151247718184,4.6481545247841485,2.2528135707990025,65.96628906050913,0,9.679179106323879,83.99964031591722
300,1.597432254956376,85.32378632434506,6.03316389603251,4.82288727116068,75.74078944969177,1,2.4735606209125387,80.96871721623683
301,1.3617720481802538,51.5793072412821,8.815514077478877,2.6008333965338064,44.8369243101761,1,3.6948081232279595,64.88865525073005
302,4.719482420977036,96.81061231218449,7.4322918602158055,5.983094123417702,96.37411534150993,0,1.9013949775609023,100.0
303,4.784445851270746,52.59856418257362,7.076006355738499,3.354355709679613,85.30801704671175,1,3.4454583900836173,85.83583883242208
304,5.462009310487446,77.06481676505352,5.76093293924873,1.926972915815721,75.19743509701976,1,8.34360210473686,85.32775824418896
305,6.082639336058631,85.45302597254582,9.590522316596898,1.3206679554285188,89.70632025633945,0,4.404840464487336,100.0
306,7.830964556237742,93.54845618730428,6.38209024742315,2.1031232057169706,44.8112054087268,0,1.7955727043208254,88.3174322385367
307,4.614102438108367,85.70434660662139,4.522556600774629,2.235199642557305,68.61033266398746,1,4.080029723010141,87.7004810690884
308,3.260695310588722,90.08640415348958,7.702399096706808,0.41228206634376585,77.8055876116998,1,9.83245000817152,95.0321369824595
309,6.566303363380926,66.97250962714031,4.683030360859608,2.217445196560639,89.71917436709735,1,6.667152357332826,100.0
310,2.8958257588345195,90.7412556873256,6.0713388568101525,2.7854311184353495,87.00817360295606,0,4.7454485176554195,87.20938122262763
311,4.072799944939453,54.00574231923376,7.044471632306854,4.336426513432828,56.62415498280398,0,2.49884662147543,68.10409762712968
312,1.5491946693958618,94.74083280302638,9.245335148111055,3.9403769083296476,96.45281017355225,0,9.875591175553254,100.0
313,1.1774552039082025,77.37961880768681,6.9612794820407125,4.252593931374926,47.46075048585222,1,8.387641083368159,63.90687583765884
314,7.738538902745475,90.86488849812469,8.213552596189984,0.05018209126114259,92.50801711726913,1,3.5332957220582744,100.0
315,6.851860843585441,72.615914225915,9.956901033994422,1.3060043974832163,98.25641497627711,0,1.6306182614907052,100.0
316,5.871819442655886,82.17888475982625,4.78893471938789,3.9701057303991387,50.62921139335754,1,1.5096300163980223,76.91210275485237
317,3.8626706108998894,76.32013304680567,5.648389153117117,2.903936209078483,83.32396385222711,0,2.0834033455498044,82.69651201161157
318,2.2130602404959205,86.5794760877666,6.367456453585879,0.03188085401007568,42.417131126679905,1,6.226917252529795,69.01670664889576
319,2.095059298697602,54.08149910152948,6.530969071232988,4.826967854590934,64.3253695083493,0,9.358870790849432,66.36718723372505
320,2.7517002871521674,53.01760419952819,6.466126451593275,4.636857439742024,70.97699795186044,1,5.470690852053861,70.26810677150952
321,4.844586652942843,62.355161700507324,9.445666015339329,3.290514977961376,74.83871355457805,1,8.586509342105774,85.71094611604302
322,6.0021714589004365,57.97723400565942,8.284195866801138,0.3987799546576327,96.15623489491357,0,5.01297957873827,100.0
323,5.621381637024119,93.58917832961009,7.647431284544222,4.599090297195508,80.33504123765168,0,7.377251911910427,100.0
324,2.9595372786215997,60.960699367902215,5.856236307176692,3.5022815263881837,68.87667707315421,0,7.586854635578508,63.98903078363943
325,7.684056964642359,98.79326279095656,8.94274230532777,4.691759862947755,88.58050217595336,0,2.5656733531300477,100.0
326,6.16527841687038,66.84478958855534,9.730363068909934,4.5104819543750425,97.03196925726454,0,4.250944530782306,100.0
327,4.880478367579805,59.10589578443496,8.927189695301358,4.8180124317470225,41.32396892093745,1,6.735719408842215,80.0659878755875
328,5.282045223640465,89.48492535712396,4.009390631148838,3.1080483984277487,98.95127633536232,0,1.6362694736592958,95.26544304274191
329,3.9372004369945293,82.9353887750438,7.818408221100443,0.84194710916109,45.16792834382082,0,4.253861689866609,82.46748192764066
330,2.7341169265081025,74.90978582265694,4.306812288652605,4.026944840278132,88.86320675612568,0,5.8131951965307325,87.41164628264205
331,3.491808750558831,77.76817754688156,5.545643322002331,3.7228427103118236,56.82008515308475,0,9.966020437401749,68.07148189600623
332,6.304922773250584,85.96008891361319,4.357148202086631,4.453519123194523,47.930779465232305,0,5.270802063601966,75.61955712478274
333,1.100754420408291,61.422737066564935,7.622772717696327,1.0192860363044118,66.3913383828301,1,8.344510814028911,67.56057813708486
334,1.8125084835484135,99.8166958028371,8.119539480955641,1.1698511994017353,78.63739476685681,0,4.88860556559956,89.98073651588035
335,1.3220184941522692,98.73965810733915,4.686925828395431,5.3424571033159705,62.8571107014085,0,8.16751650357738,67.51574288961733
336,1.285101616232791,82.51628431734684,6.303033298269877,4.499866790712424,43.27392449696194,0,6.358733214580976,60.686770409499154
337,6.98822408807705,59.97712254645725,6.737419053733252,5.449370932201937,75.96766837952299,1,8.979358973521585,97.6815663702727
338,5.925605015660166,84.01141212156458,6.214318130565499,4.552291926983524,94.14419656664049,1,4.698482971150989,100.0
339,4.319216803611276,53.60992044895879,4.726150002911158,3.582931835941811,62.992921956835104,0,6.43873977839331,59.097581258329924
340,1.6848391245570102,51.532625110290304,6.513686741124852,3.9247964221672422,52.97996665784962,0,6.670168125569447,55.72308231285757
341,4.441311125817826,62.884144425560685,8.507068286850508,5.3347675436400595,66.55464075596892,1,4.7564464762042595,83.3874811170081
342,4.31430239546396,73.13114783696582,4.426045987199533,3.472840527071643,42.90176266292685,1,2.2988083931873335,68.53735488662582
343,2.212413089370106,93.41362527041903,4.4810800844914205,3.7943479459703244,89.22925506881649,1,1.84203466221102,86.1256394854965
344,4.036961544665811,86.3584534883154,6.128627751015905,0.9388602960216035,89.5804486570112,0,1.150043955396698,98.31833210998253
345,3.789533140781614,87.13532605999904,9.65035426971355,2.8435273206966163,75.2800278057777,0,8.86180837820693,100.0
346,5.310950686365516,71.27466672240377,8.011435880337483,4.298382671748594,61.18617333630337,1,3.128274210148251,87.7032580281995
347,5.445655556073507,67.29674962734815,8.072019740035389,1.6256561898981925,87.987001866747,0,2.9035607435359125,97.80386111608003
348,1.3171280684043116,68.55193814923014,6.17151994502719,1.2135250831472095,73.28122148730203,1,7.62431860383459,73.4964676418909
349,3.6222883023852983,99.3824781868029,7.56196474725123,1.8829608493464933,89.55593851300097,1,3.8801450177865258,100.0
350,5.381019409999655,52.005459570624126,4.06078710416646,1.4490037679570007,77.88752755498123,1,5.554402231706529,93.20124765422709
351,4.521953810060614,93.35157480612243,7.816576278457253,1.289475822218375,87.06432839276783,0,2.4625995876771065,100.0
352,6.995428888318256,78.93377042861967,9.47972168545742,2.5491050572085214,75.9137795930656,1,9.637711493157724,100.0
353,5.610855421332615,71.93077095947953,7.675440810068915,5.447031083301205,64.84846409293998,1,8.664232600155136,84.2156521601488
354,2.140540989570008,86.26288302075682,9.24219156079807,3.0423578804323097,97.47675159556826,0,8.774106606685029,100.0
355,1.493981231803009,74.33344707123514,8.343838332796562,1.1275222848919382,72.46682949273068,1,4.660963737148046,92.30495330692652
356,5.49693494744421,93.67116190408302,4.723350498422142,0.46183001628524445,76.30537111243231,0,7.8612509233645556,99.24879513679126
357,1.1855791737913526,95.03509320056293,9.414719843715051,4.176936870827552,53.229258364884956,1,2.2948853985080215,75.84537273789267
358,5.100429068914243,71.08604634367276,4.398663066134649,2.296792586618327,77.53904736563659,0,1.0775710233260225,86.03310527979006
359,7.581611689974703,63.841389861752575,7.203804835286583,4.930985679512156,74.29645896897662,1,1.1797563932022532,84.71669041028909
360,5.0283192451311525,79.61751642966811,4.852822742760746,3.957064611844621,51.090303876821494,1,6.279415636641044,80.03948673701444
361,3.7171894834456536,95.61816728083454,4.070239664385424,4.777448703248211,43.575225841188626,1,5.098554147231467,69.98695939250504
362,5.503017529096472,60.53310945028333,6.532205560765834,1.6316762365106925,76.26155918288626,1,5.662138140176678,94.06138956298328
363,4.207770233440616,81.14832917817414,5.770244245924937,4.1541535347663485,85.82153616101922,1,1.0671682637549746,88.83829498700614
364,4.819317525211544,81.57801100462603,6.916002962785618,1.5843719081623127,71.40408225532049,0,4.804179576916831,88.98587819833655
365,7.590253661435677,86.65565112076405,7.463199320407305,5.634410876701749,53.606357519178744,0,7.462613450807748,87.5805463848074
366,3.70271846460542,56.57838425636299,4.262434433853684,3.8182456892002463,79.9913186015821,1,4.984243317706923,82.68566369039381
367,7.7283339467674,85.79124823410443,4.738019770742474,1.9470708010520525,44.806343596576134,1,7.58997285681,86.71551621248041
368,7.337454493692446,95.45162603328205,7.351854378702552,1.6170711737536358,66.51002228811728,1,3.097170679571513,100.0
369,2.370537943525075,58.984155443512094,6.059004119035949,1.145559510429861,49.80200550390521,0,8.318278040335528,64.63238222660883
370,1.4855291061261582,61.87716624619388,8.375040925296688,4.167845753362367,51.067543063593,0,6.295881164081071,54.15893775073046
371,1.7054460096419866,98.56975470208198,7.913749891551638,1.3122936779875638,52.13763694949222,1,2.896867894869156,78.6778567238008
372,1.127552779560848,59.04884763547449,9.073626177939442,3.5718195955649343,63.202423422638674,0,3.1304842826844963,63.35722447195448
373,1.6611007252914987,92.71925466847895,8.154956960015351,1.587810161552144,43.06901233722386,1,6.652274181125834,61.95097179892397
374,5.781047413914498,74.61389282240174,6.579586464340888,3.9718136687632115,63.86760645574589,1,8.46945633891199,95.64096785635736
375,1.498320539221603,62.36155372015885,8.037799734366594,4.889638371243235,70.70244682688205,1,4.740650038262396,75.30982630934345
376,3.2328294120563292,93.53749506362557,5.652287045532511,4.668151458867919,68.99765709797951,0,3.32470386214833,82.45977820856244
377,6.914127176786182,72.26526275013327,5.837880992669276,4.5651079855846906,62.96704602418244,1,8.803104462195403,89.47472885273598
378,1.162903550150781,75.74086769648451,8.73391095952476,1.1263344341535124,90.34879648424516,1,7.023414625757514,84.41650517602811
379,6.701279378122551,67.96166846998828,6.678517098409493,0.5303096819071123,48.71960154523025,1,5.032769385547689,84.69690280228293
380,2.9729834234137993,79.64754257174637,8.790282043110114,4.193692970924314,70.34180462688244,0,5.391101757513717,86.45602728237415
381,1.8271537933515938,58.17619362925114,8.93453424200967,2.210083282766108,43.72248501739326,0,2.8383082114275675,55.92055918183602
382,5.877160157549055,69.55407683258804,9.145374025967703,2.594077358420084,44.269340732674586,0,6.641223670583596,68.25031947936114
383,5.402599927459188,98.47061611676438,9.499811415047244,0.1868945567603464,74.43195098062577,1,4.228682594885997,100.0
384,7.14230409468937,62.90667163505638,6.5859113230797774,1.5574586956502952,73.96110549326926,0,9.960806590069144,94.54861744845545
385,6.145497306627201,82.8368332270646,5.913200909926833,0.20205842324678414,92.68201077066742,1,5.32165163735699,100.0
386,6.62436651269394,66.25950321123474,7.493192479564684,5.275114635607486,73.4724205396044,0,5.372970455706518,93.8278335072392
387,2.9742420079991456,88.67365628433004,6.227034540625765,1.4603800993111828,97.58746122429102,1,6.092666086696047,100.0
388,2.24207680645806,56.54368303591749,7.606445000801398,3.3440230174380483,42.92169090399579,0,9.250804028068721,58.882962090270716
389,6.254303261486008,98.49105225392724,8.233515175862948,0.23387592396678247,45.88046108684446,1,8.207362898737752,100.0
390,6.647843174870848,72.68947706918196,8.13043011095282,4.001084347833949,42.643951694222885,0,5.060170628180573,72.38457646343758
391,7.933535994004713,61.8025231673232,6.247317322120728,1.9381640745245632,51.1166110200124,0,7.468293393755164,87.94350404106358
392,3.8883237383799854,53.67483736650063,5.001161210192517,5.387515121745995,72.4762066565007,0,6.276119489026855,72.94759104617123
393,3.604126600549482,58.48789525437704,6.583176030773245,5.328709133604215,78.73433088564568,1,5.43130343831124,73.30551735207284
394,6.434890725193978,75.98869742780089,4.855564864491452,1.9517437101704866,42.73510947692013,0,2.7308419550591547,69.17288798789147
395,3.385624781771125,66.85015882156432,9.34058221110285,5.405765374142807,96.75825339073596,0,5.1754263710940185,88.81947919753527
396,7.515301279224953,91.44416829413046,6.0752647644271445,5.976946040992673,90.52992259902285,0,3.2123672832031716,100.0
397,7.008889262901082,71.5443761830903,4.926758483339943,4.952493984743688,57.79674892942559,0,9.233579348664891,84.5891176783207
398,4.002958191625129,62.435713629381496,4.152686559434505,5.069228086531374,44.63125181358808,1,4.018661321467123,57.68700983272548
399,6.256097474540482,80.8572493302015,7.874934317718905,1.4940524166545395,50.19322439314344,0,9.570376130800351,83.60522431284409
400,6.281800118592776,85.33886084427229,7.821413904728459,3.460214393146538,47.61666482529836,1,5.797497610852401,84.93152867656629
401,1.7218670818515283,58.35209539504749,6.04362499948775,0.4035354838042071,47.397026757936814,1,6.683899408085443,68.16671876892902
402,7.317870346756966,58.380960814415886,4.430271333085906,0.5695076209300183,71.11370131994403,1,5.88646400040395,93.41411839798619
403,4.536766607135,51.83357134667715,6.457773369371392,5.993355672199744,54.75084654960402,1,2.1644255527003082,67.10181921100377
404,6.785202262754192,86.82010075328202,5.867304970380362,1.9598354965554656,61.488382991748665,0,4.382390971071469,92.17585997529797
405,3.240347207214282,83.19022638109026,8.062723838410056,4.4891034722930785,99.37032000305935,1,1.8923150104986153,100.0
406,7.268662599473403,73.7315437874907,7.634675496716142,4.839990318160899,81.05885493552069,1,6.606586397650435,98.9870478850759
407,3.724411751139142,92.20852244845986,6.18756236918524,5.148139626043375,96.93884002282007,1,5.0218677568039505,100.0
408,1.0758635603620885,90.28350764750266,5.30735532552994,5.985769784412939,48.55339330198694,1,8.00186474413843,61.35374065574061
409,7.337673834934845,79.2677182198376,9.92821579693355,1.448978911541207,62.92836848995415,0,2.9842343289943285,100.0
410,1.639006737502935,93.41356402566294,6.724009727176689,0.24210496115819824,73.28390819694125,0,2.4810945258640142,96.81141475846874
411,3.235195463132904,60.292060501838414,8.129645414681423,2.467149107967516,44.60548371332428,1,4.6569900786739105,63.61151157816387
412,7.650433769355635,55.5959809698864,4.843317805470164,0.7804840189736817,40.251246617677474,1,9.33926844896543,77.15363346187198
413,7.654250028562893,63.48748057584948,6.913538197956386,0.13455533497233074,80.22606002781505,1,7.3937963351117055,100.0
414,5.014065216863003,52.854342804465745,4.165220319216793,2.1625609628489166,78.50917100808613,0,4.7703126231362685,85.01605825967586
415,5.422860485188595,76.5584764000516,7.0327307074627,4.702429506451418,64.6473285999767,0,5.655449527788795,92.44041098426487
416,4.1391186538482385,96.83028461474808,9.784104442706214,3.397084147350425,69.37864456192196,0,1.7579171005938852,100.0
417,3.0524754018864515,51.967177033425486,6.305240277914802,1.8766679352621243,64.92658003552538,0,9.861183067385017,76.17856715400258
418,3.3006518175894115,56.105495700501336,4.233976075449469,3.926052032956318,41.44030269069333,0,6.99766574225427,52.34517908833935
419,5.707629192539269,72.60995141417176,4.185734745516061,1.3921090818528643,60.122296373047746,1,3.568636616170802,82.13175136173606
420,6.26662170606376,96.69375087639524,6.327920559681217,0.08628867643251015,50.62493532383739,0,6.272275547937199,83.55763899133565
421,6.54105330608094,65.80780524883752,4.960149618779164,4.586120318618564,45.905451346082124,0,1.9853412946209459,82.07976690755552
422,6.527326999561877,75.36174043441963,4.1401125779691155,3.7424585091840545,97.403226033361,1,9.692530019268252,100.0
423,1.6384427213408326,52.0786429525196,8.53728168370106,4.57381574700576,75.96158350252993,0,2.5730648909502936,67.91221074493023
424,4.4609421329180705,57.41716004810444,6.751138053291344,0.23362810012599367,83.71937705419616,0,6.832272862496928,96.72072347453023
425,1.40291132011651,99.33150614794235,5.735468631835927,5.022717766983913,58.92182459596705,0,3.209090162850374,63.94504745222825
426,4.846702176266149,98.25593482180227,9.400499098098884,3.71715720021782,63.588827769640915,1,7.458052443836822,98.91637560341012
427,4.090713509613639,50.24699904672048,4.696833761203154,3.380372104275841,54.215439633803406,0,7.991392305162529,62.004637263910766
428,7.213929279308099,97.59058927116195,9.735512973731915,3.7476842886871893,45.817940257925486,1,7.060777560202894,100.0
429,3.456405087864551,81.95599689077503,5.883800304264117,5.186599481210185,50.741898246495026,1,6.530495142296733,70.45320223272057
430,1.819469114993241,93.39591472600111,9.330422033852088,3.5216190393534426,87.85084271778915,0,9.032221845568106,85.34584828978576
431,2.000941774369851,72.73699278169295,7.617657258876769,3.485702279329076,80.65274831102656,0,1.7076403989078224,80.53588204961068
432,6.3305744220223055,75.77980142896251,8.960244158448925,5.944074942394595,72.8157325591286,0,3.9782328920217567,98.71280100902504
433,5.327526443213827,74.44232901284602,9.904078979262785,4.540381002411408,68.50539237200609,0,3.234587316677614,90.74700508835069
434,1.7078587328595316,83.34321287730522,5.730432626912474,2.6537628327068115,95.34605701936746,1,9.892125658588794,93.86322391702359
435,1.588747642804982,56.98256273781564,9.766812912445559,4.244382000197566,44.364096866720104,0,4.504508017001862,53.57121322214917
436,5.90678392021384,51.4986794936339,6.336891369414522,2.335382830150731,56.83604879427496,1,7.593514293163588,79.53416845333669
437,1.5093410445493547,65.39649707955954,6.313071428421534,1.373252774900994,60.99627121424284,1,7.162526474929042,66.59816032823538
438,6.753020415032493,85.23403813683234,6.042322625527034,3.5811112613265568,86.94554873276726,1,2.9087311372963995,100.0
439,5.943695590095474,60.09267260614742,7.248445644085511,5.569092588683709,99.55087720971828,1,3.150979121903962,100.0
440,1.5694414644932984,83.67162166624587,4.924870259070922,5.574837120092776,54.44023088542919,1,3.5315610719773067,66.53722102024729
441,1.5938639985963434,98.49560230536352,7.322268912148067,2.051431668632942,92.45844004822484,0,4.700145504334413,99.1592991622429
442,7.906477049508228,54.69503578947092,7.250228874460024,3.16606479733017,89.83736562590748,1,3.1089255908547413,100.0
443,3.6198955702928424,83.63010591125632,8.571410875629219,1.2698153914191672,53.479443858505995,1,1.1768633447216303,85.91202681939917
444,3.5944950294682365,72.18751096522855,9.001899771625514,5.973786656993301,63.95995481195335,0,8.91453751126476,72.06626907862224
445,6.689596970802518,93.40711271887527,6.642648101874544,5.886707447207614,64.58037215755115,0,9.690488482427957,91.5120122572514
446,7.630740041687011,58.857489472369295,5.813999496108963,3.897053578244684,98.6932401115935,1,4.074133483284111,100.0
447,7.902007446760097,84.63129761130823,5.556009383902567,4.826484358064841,50.853514082733895,1,4.0465619148292555,87.57614855898655
448,6.273647296812591,91.90576448240552,5.167743020229231,4.290600967702201,87.94947826628692,0,1.0638263149693388,98.66797150026939
449,3.6338170987164102,97.23071097370116,4.3458854931941495,3.558949314236809,60.051562850386595,1,7.1222561949733665,75.18398225329115
450,1.5845050168906814,84.16240141448229,6.05468787300828,0.32008798193338617,83.85222074656963,0,8.428959061737658,75.35540169263875
451,6.440028411492057,74.85873820042136,5.6214861527846995,2.7285860553159664,65.20066025773977,0,2.3194747032400285,84.62744321592113
452,4.9088297481506356,80.8923620100607,9.798504315198445,4.048717813004464,74.70158578699241,1,2.4369971443043568,98.74464965962795
453,3.969554064728834,93.44524922393592,7.346252957500264,4.065189683302108,89.95670639956786,0,8.11074924974294,90.74398038878995
454,7.344480695663152,78.53048733194149,6.083662234183045,2.2387357105343018,88.24993389903304,1,6.5466167351873015,100.0
455,1.7783823761430595,51.519352984841845,7.4828056059621755,5.6501519199481836,91.98539101238201,1,1.4037450186494531,87.55375635977269
456,4.448375730036014,96.54743477534889,4.835180208074173,1.004142193420686,43.57703952067954,1,6.602922914160535,84.825683015367
457,1.0794755133719334,84.47633755157806,6.664262495213217,3.002156677293364,81.5230331823847,0,3.780259505593895,87.46531743024254
458,4.280624493958884,83.82566928886233,7.757405928526383,4.145303859304937,48.39924260330577,1,4.318526399237614,80.72231551690611
459,1.3941229297728615,60.78375761988586,6.933386990754708,4.182814835350856,64.94911408110465,0,7.9275827646719215,69.7162768890249
